,SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
1483,194969,7,5,1260.0,4,9842.0,2015-02-02,438.8,65.82,504.62,0.0,2015-02-02,True,14,2015-02-02 09:00:00
1484,194970,4,7,,4,,2015-02-02,0.0,0.0,-5247560.4,0.0,2015-02-02,True,14,2015-02-02 09:00:00
1485,194971,7,7,,4,,2015-02-02,0.0,0.0,-2143594.6,0.0,2015-02-02,True,14,2015-02-02 09:00:00
1486,195228,4,5,1261.0,4,1715.0,2015-02-03,916590.0,137488.5,1054078.5,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1487,195232,7,5,1262.0,4,3664.0,2015-02-03,374505.7,56175.86,430681.56,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1488,195734,4,5,1263.0,4,4039.0,2015-02-04,921078.0,138161.7,1059239.7,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1489,195738,7,5,1264.0,4,271.0,2015-02-04,376944.0,56541.6,433485.6,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1490,195999,4,5,1265.0,4,1510.0,2015-02-05,921816.0,138272.4,1060088.4,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1491,196003,7,5,1266.0,4,2481.0,2015-02-05,377170.9,56575.64,433746.54,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1492,196261,4,5,1267.0,4,7489.0,2015-02-06,921756.0,138263.4,1060019.4,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1493,196265,7,5,1268.0,4,1741.0,2015-02-06,377086.6,56562.99,433649.59,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1494,196639,4,5,1269.0,4,6013.0,2015-02-09,922176.0,138326.4,1060502.4,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1495,196643,7,5,1270.0,4,418.0,2015-02-09,376697.3,56504.6,433201.9,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1496,196647,7,5,1271.0,4,350.0,2015-02-09,796.8,119.52,916.32,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1497,196648,4,7,,4,,2015-02-09,0.0,0.0,-5293928.4,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1498,196649,7,7,,4,,2015-02-09,0.0,0.0,-2165681.51,0.0,2015-02-09,True,17,2015-02-09 09:00:00
1499,197009,4,5,1272.0,4,2295.0,2015-02-10,923130.0,138469.5,1061599.5,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1500,197013,7,5,1273.0,4,6023.0,2015-02-10,377567.4,56635.11,434202.51,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1501,197417,4,5,1274.0,4,5566.0,2015-02-11,925488.0,138823.2,1064311.2,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1502,197421,7,5,1275.0,4,8281.0,2015-02-11,377761.0,56664.15,434425.15,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1503,197768,4,5,1276.0,4,6204.0,2015-02-12,926412.0,138961.8,1065373.8,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1504,197772,7,5,1277.0,4,9143.0,2015-02-12,378792.1,56818.82,435610.92,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1505,198268,4,5,1278.0,4,1812.0,2015-02-13,932232.0,139834.8,1072066.8,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1506,198272,7,5,1279.0,4,4383.0,2015-02-13,379538.0,56930.7,436468.7,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1507,198716,4,5,1280.0,4,3349.0,2015-02-16,931380.0,139707.0,1071087.0,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1508,198720,7,5,1281.0,4,3136.0,2015-02-16,379596.2,56939.43,436535.63,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1509,198725,4,5,1282.0,4,9230.0,2015-02-16,1788.0,268.2,2056.2,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1510,198727,7,5,1283.0,4,2389.0,2015-02-16,1360.0,204.0,1564.0,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1511,198728,4,7,,4,,2015-02-16,0.0,0.0,-5336494.5,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1512,198729,7,7,,4,,2015-02-16,0.0,0.0,-2178806.91,0.0,2015-02-16,True,5,2015-02-16 09:00:00
1513,199057,4,5,1284.0,4,453.0,2015-02-17,933276.0,139991.4,1073267.4,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1514,199061,7,5,1285.0,4,3047.0,2015-02-17,381025.5,57153.83,438179.33,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1515,199364,4,5,1286.0,4,5687.0,2015-02-18,933048.0,139957.2,1073005.2,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1516,199368,7,5,1287.0,4,5710.0,2015-02-18,381036.2,57155.43,438191.63,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1517,199687,4,5,1288.0,4,319.0,2015-02-19,933084.0,139962.6,1073046.6,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1518,199691,7,5,1289.0,4,6011.0,2015-02-19,381162.5,57174.38,438336.88,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1519,200049,4,5,1290.0,4,8003.0,2015-02-20,933060.0,139959.0,1073019.0,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1520,200053,7,5,1291.0,4,2620.0,2015-02-20,381436.8,57215.52,438652.32,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1521,200490,4,5,1292.0,4,9240.0,2015-02-23,932964.0,139944.6,1072908.6,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1522,200494,7,5,1293.0,4,6505.0,2015-02-23,383420.0,57513.0,440933.0,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1523,200498,4,5,1294.0,4,8905.0,2015-02-23,2328.0,349.2,2677.2,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1524,200499,4,7,,4,,2015-02-23,0.0,0.0,-5367924.0,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1525,200500,7,7,,4,,2015-02-23,0.0,0.0,-2194293.16,0.0,2015-02-23,True,8,2015-02-23 09:00:00
1526,200980,4,5,1295.0,4,5117.0,2015-02-24,940422.0,141063.3,1081485.3,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1527,200984,7,5,1296.0,4,1783.0,2015-02-24,383151.4,57472.71,440624.11,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1528,201517,4,5,1297.0,4,4888.0,2015-02-25,941082.0,141162.3,1082244.3,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1529,201521,7,5,1298.0,4,5256.0,2015-02-25,386225.9,57933.89,444159.79,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1530,201885,4,5,1299.0,4,4733.0,2015-02-26,943716.0,141557.4,1085273.4,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1531,201889,7,5,1300.0,4,6801.0,2015-02-26,386399.3,57959.9,444359.2,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1532,202145,4,5,1301.0,4,1390.0,2015-02-27,944538.0,141680.7,1086218.7,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1533,202149,7,5,1302.0,4,5745.0,2015-02-27,386520.0,57978.0,444498.0,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1534,202917,4,5,1303.0,4,767.0,2015-03-02,949026.0,142353.9,1091379.9,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1535,202921,7,5,1304.0,4,4337.0,2015-03-02,390331.1,58549.67,448880.77,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1536,202925,4,5,1305.0,4,7325.0,2015-03-02,1644.0,246.6,1890.6,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1537,202928,7,5,1306.0,4,8849.0,2015-03-02,687.2,103.08,790.28,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1538,202929,4,7,,4,,2015-03-02,0.0,0.0,-5428492.2,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1539,202930,7,7,,4,,2015-03-02,0.0,0.0,-2223312.15,0.0,2015-03-02,True,5,2015-03-02 09:00:00
1540,203105,4,5,1307.0,4,5935.0,2015-03-03,951360.0,142704.0,1094064.0,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1541,203109,7,5,1308.0,4,5089.0,2015-03-03,390086.2,58512.93,448599.13,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1542,203524,4,5,1309.0,4,8588.0,2015-03-04,954588.0,143188.2,1097776.2,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1543,203528,7,5,1310.0,4,7587.0,2015-03-04,393096.9,58964.54,452061.44,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1544,203856,4,5,1311.0,4,3942.0,2015-03-05,956544.0,143481.6,1100025.6,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1545,203860,7,5,1312.0,4,8636.0,2015-03-05,394202.6,59130.39,453332.99,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1546,204233,4,5,1313.0,4,6598.0,2015-03-06,959238.0,143885.7,1103123.7,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1547,204237,7,5,1314.0,4,7323.0,2015-03-06,393785.8,59067.87,452853.67,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1548,204726,4,5,1315.0,4,1092.0,2015-03-09,960930.0,144139.5,1105069.5,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1549,204730,7,5,1316.0,4,3345.0,2015-03-09,393436.7,59015.51,452452.21,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1550,204734,4,5,1317.0,4,3139.0,2015-03-09,1212.0,181.8,1393.8,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1551,204736,7,5,1318.0,4,5894.0,2015-03-09,422.4,63.36,485.76,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1552,204737,4,7,,4,,2015-03-09,0.0,0.0,-5501452.8,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1553,204738,7,7,,4,,2015-03-09,0.0,0.0,-2259785.2,0.0,2015-03-09,True,11,2015-03-09 09:00:00
1554,204988,4,5,1319.0,4,8868.0,2015-03-10,962478.0,144371.7,1106849.7,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1555,204992,7,5,1320.0,4,5443.0,2015-03-10,392757.2,58913.58,451670.78,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1556,205440,4,5,1321.0,4,4201.0,2015-03-11,963918.0,144587.7,1108505.7,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1557,205444,7,5,1322.0,4,1073.0,2015-03-11,392313.1,58846.97,451160.07,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1558,205969,4,5,1323.0,4,2708.0,2015-03-12,966264.0,144939.6,1111203.6,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1559,205973,7,5,1324.0,4,505.0,2015-03-12,394979.9,59246.99,454226.89,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1560,206365,4,5,1325.0,4,8845.0,2015-03-13,965610.0,144841.5,1110451.5,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1561,206369,7,5,1326.0,4,693.0,2015-03-13,395493.3,59324.0,454817.3,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1562,206964,4,5,1327.0,4,7379.0,2015-03-16,964986.0,144747.9,1109733.9,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1563,206968,7,5,1328.0,4,818.0,2015-03-16,397248.4,59587.26,456835.66,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1564,206972,4,5,1329.0,4,2430.0,2015-03-16,1608.0,241.2,1849.2,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1565,206974,7,5,1330.0,4,9657.0,2015-03-16,384.0,57.6,441.6,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1566,206975,4,7,,4,,2015-03-16,0.0,0.0,-5548593.6,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1567,206976,7,7,,4,,2015-03-16,0.0,0.0,-2269152.3,0.0,2015-03-16,True,20,2015-03-16 09:00:00
1568,207375,4,5,1331.0,4,8397.0,2015-03-17,968736.0,145310.4,1114046.4,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1569,207379,7,5,1332.0,4,3035.0,2015-03-17,396535.6,59480.34,456015.94,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1570,207656,4,5,1333.0,4,9248.0,2015-03-18,968856.0,145328.4,1114184.4,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1571,207660,7,5,1334.0,4,8519.0,2015-03-18,397336.0,59600.4,456936.4,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1572,207853,4,5,1335.0,4,5979.0,2015-03-19,969510.0,145426.5,1114936.5,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1573,207857,7,5,1336.0,4,3903.0,2015-03-19,397339.6,59600.94,456940.54,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1574,208264,4,5,1337.0,4,8294.0,2015-03-20,972924.0,145938.6,1118862.6,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1575,208268,7,5,1338.0,4,1698.0,2015-03-20,397562.5,59634.38,457196.88,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1576,208729,4,5,1339.0,4,1153.0,2015-03-23,973872.0,146080.8,1119952.8,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1577,208733,7,5,1340.0,4,5968.0,2015-03-23,398547.7,59782.16,458329.86,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1578,208736,4,5,1341.0,4,7175.0,2015-03-23,1848.0,277.2,2125.2,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1579,208740,7,5,1342.0,4,553.0,2015-03-23,1118.6,167.79,1286.39,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1580,208741,4,7,,4,,2015-03-23,0.0,0.0,-5584107.9,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1581,208742,7,7,,4,,2015-03-23,0.0,0.0,-2286706.01,0.0,2015-03-23,True,20,2015-03-23 09:00:00
1582,209069,4,5,1343.0,4,7339.0,2015-03-24,977664.0,146649.6,1124313.6,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1583,209073,7,5,1344.0,4,8962.0,2015-03-24,402046.0,60306.9,462352.9,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1584,209570,4,5,1345.0,4,938.0,2015-03-25,979428.0,146914.2,1126342.2,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1585,209574,7,5,1346.0,4,8074.0,2015-03-25,403839.5,60575.93,464415.43,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1586,210037,4,5,1347.0,4,181.0,2015-03-26,983166.0,147474.9,1130640.9,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1587,210041,7,5,1348.0,4,1084.0,2015-03-26,404821.0,60723.15,465544.15,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1588,210284,4,5,1349.0,4,8417.0,2015-03-27,983202.0,147480.3,1130682.3,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1589,210288,7,5,1350.0,4,1601.0,2015-03-27,404309.2,60646.38,464955.58,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1590,211031,4,5,1351.0,4,2679.0,2015-03-30,984402.0,147660.3,1132062.3,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1591,211035,7,5,1352.0,4,2615.0,2015-03-30,404418.9,60662.84,465081.74,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1592,211039,4,5,1353.0,4,7371.0,2015-03-30,3126.0,468.9,3594.9,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1593,211041,7,5,1354.0,4,9273.0,2015-03-30,3400.0,510.0,3910.0,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1594,211042,4,7,,4,,2015-03-30,0.0,0.0,-5647636.2,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1595,211043,7,7,,4,,2015-03-30,0.0,0.0,-2326259.8,0.0,2015-03-30,True,20,2015-03-30 09:00:00
1596,211363,4,5,1355.0,4,9572.0,2015-03-31,985980.0,147897.0,1133877.0,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1597,211367,7,5,1356.0,4,5378.0,2015-03-31,407841.0,61176.15,469017.15,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1598,211591,4,5,1357.0,4,6480.0,2015-04-01,985014.0,147752.1,1132766.1,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1599,211595,7,5,1358.0,4,1782.0,2015-04-01,407281.7,61092.26,468373.96,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1600,211794,4,5,1359.0,4,6543.0,2015-04-02,983958.0,147593.7,1131551.7,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1601,211798,7,5,1360.0,4,2276.0,2015-04-02,406722.4,61008.36,467730.76,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1602,212208,4,5,1361.0,4,4736.0,2015-04-03,986496.0,147974.4,1134470.4,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1603,212212,7,5,1362.0,4,3081.0,2015-04-03,407120.8,61068.12,468188.92,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1604,212987,4,5,1363.0,4,8253.0,2015-04-06,988608.0,148291.2,1136899.2,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1605,212991,7,5,1364.0,4,8946.0,2015-04-06,408124.2,61218.63,469342.83,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1606,212996,4,5,1365.0,4,1404.0,2015-04-06,2532.0,379.8,2911.8,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1607,212998,7,5,1366.0,4,9337.0,2015-04-06,537.6,80.64,618.24,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1608,212999,4,7,,4,,2015-04-06,0.0,0.0,-5672476.2,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1609,213000,7,7,,4,,2015-04-06,0.0,0.0,-2343271.86,0.0,2015-04-06,True,2,2015-04-06 09:00:00
1610,213359,4,5,1367.0,4,9788.0,2015-04-07,991032.0,148654.8,1139686.8,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1611,213363,7,5,1368.0,4,7893.0,2015-04-07,407910.6,61186.59,469097.19,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1612,213747,4,5,1369.0,4,8697.0,2015-04-08,994914.0,149237.1,1144151.1,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1613,213751,7,5,1370.0,4,6631.0,2015-04-08,408725.8,61308.87,470034.67,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1614,214083,4,5,1371.0,4,3120.0,2015-04-09,995670.0,149350.5,1145020.5,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1615,214087,7,5,1372.0,4,7493.0,2015-04-09,410890.2,61633.53,472523.73,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1616,214491,4,5,1373.0,4,7094.0,2015-04-10,998802.0,149820.3,1148622.3,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1617,214495,7,5,1374.0,4,4951.0,2015-04-10,412621.4,61893.21,474514.61,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1618,215220,4,5,1375.0,4,4837.0,2015-04-13,999258.0,149888.7,1149146.7,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1619,215224,7,5,1376.0,4,9037.0,2015-04-13,414156.8,62123.52,476280.32,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1620,215228,4,5,1377.0,4,8866.0,2015-04-13,2268.0,340.2,2608.2,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1621,215231,7,5,1378.0,4,4834.0,2015-04-13,1195.6,179.34,1374.94,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1622,215232,4,7,,4,,2015-04-13,0.0,0.0,-5729235.6,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1623,215233,7,7,,4,,2015-04-13,0.0,0.0,-2363825.46,0.0,2015-04-13,True,20,2015-04-13 09:00:00
1624,215547,4,5,1379.0,4,1694.0,2015-04-14,1001610.0,150241.5,1151851.5,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1625,215551,7,5,1380.0,4,683.0,2015-04-14,415318.0,62297.7,477615.7,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1626,216075,4,5,1381.0,4,6275.0,2015-04-15,1003086.0,150462.9,1153548.9,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1627,216079,7,5,1382.0,4,372.0,2015-04-15,416321.2,62448.18,478769.38,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1628,216542,4,5,1383.0,4,8080.0,2015-04-16,1004334.0,150650.1,1154984.1,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1629,216546,7,5,1384.0,4,4547.0,2015-04-16,416412.7,62461.91,478874.61,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1630,216994,4,5,1385.0,4,7822.0,2015-04-17,1006764.0,151014.6,1157778.6,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1631,216998,7,5,1386.0,4,5669.0,2015-04-17,417164.1,62574.62,479738.72,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1632,217376,4,5,1387.0,4,4322.0,2015-04-20,1006596.0,150989.4,1157585.4,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1633,217380,7,5,1388.0,4,2977.0,2015-04-20,419072.3,62860.85,481933.15,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1634,217383,4,5,1389.0,4,3383.0,2015-04-20,1284.0,192.6,1476.6,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1635,217384,4,7,,4,,2015-04-20,0.0,0.0,-5777225.1,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1636,217385,7,7,,4,,2015-04-20,0.0,0.0,-2396931.56,0.0,2015-04-20,True,7,2015-04-20 09:00:00
1637,217670,4,5,1390.0,4,953.0,2015-04-21,1008696.0,151304.4,1160000.4,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1638,217674,7,5,1391.0,4,4705.0,2015-04-21,420908.9,63136.34,484045.24,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1639,218172,4,5,1392.0,4,4257.0,2015-04-22,1010304.0,151545.6,1161849.6,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1640,218176,7,5,1393.0,4,6011.0,2015-04-22,423425.9,63513.89,486939.79,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1641,218504,4,5,1394.0,4,2455.0,2015-04-23,1012596.0,151889.4,1164485.4,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1642,218508,7,5,1395.0,4,684.0,2015-04-23,423097.0,63464.55,486561.55,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1643,218977,4,5,1396.0,4,2211.0,2015-04-24,1017696.0,152654.4,1170350.4,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1644,218981,7,5,1397.0,4,5923.0,2015-04-24,425835.3,63875.3,489710.6,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1645,219551,4,5,1398.0,4,1089.0,2015-04-27,1018728.0,152809.2,1171537.2,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1646,219555,7,5,1399.0,4,7429.0,2015-04-27,427319.6,64097.94,491417.54,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1647,219557,4,5,1400.0,4,8951.0,2015-04-27,168.0,25.2,193.2,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1648,219559,7,5,1401.0,4,8902.0,2015-04-27,192.0,28.8,220.8,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1649,219560,4,7,,4,,2015-04-27,0.0,0.0,-5828416.2,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1650,219561,7,7,,4,,2015-04-27,0.0,0.0,-2438895.52,0.0,2015-04-27,True,2,2015-04-27 09:00:00
1651,219914,4,5,1402.0,4,5531.0,2015-04-28,1019160.0,152874.0,1172034.0,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1652,219918,7,5,1403.0,4,5379.0,2015-04-28,427212.0,64081.8,491293.8,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1653,220295,4,5,1404.0,4,9229.0,2015-04-29,1018836.0,152825.4,1171661.4,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1654,220299,7,5,1405.0,4,6585.0,2015-04-29,431193.5,64679.03,495872.53,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1655,220759,4,5,1406.0,4,8152.0,2015-04-30,1020990.0,153148.5,1174138.5,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1656,220763,7,5,1407.0,4,5822.0,2015-04-30,432888.2,64933.23,497821.43,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1657,221198,4,5,1408.0,4,7108.0,2015-05-01,1025202.0,153780.3,1178982.3,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1658,221202,7,5,1409.0,4,1722.0,2015-05-01,433195.2,64979.28,498174.48,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1659,221863,4,5,1410.0,4,1895.0,2015-05-04,1026762.0,154014.3,1180776.3,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1660,221867,7,5,1411.0,4,8605.0,2015-05-04,432943.1,64941.47,497884.57,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1661,221868,4,7,,4,,2015-05-04,0.0,0.0,-5877592.5,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1662,221869,7,7,,4,,2015-05-04,0.0,0.0,-2481046.81,0.0,2015-05-04,True,17,2015-05-04 09:00:00
1663,222207,4,5,1412.0,4,2041.0,2015-05-05,1027956.0,154193.4,1182149.4,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1664,222211,7,5,1413.0,4,3351.0,2015-05-05,437022.5,65553.38,502575.88,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1665,222692,4,5,1414.0,4,2098.0,2015-05-06,1030350.0,154552.5,1184902.5,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1666,222696,7,5,1415.0,4,1937.0,2015-05-06,438983.8,65847.57,504831.37,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1667,222968,4,5,1416.0,4,8394.0,2015-05-07,1031754.0,154763.1,1186517.1,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1668,222972,7,5,1417.0,4,469.0,2015-05-07,439614.5,65942.18,505556.68,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1669,223250,4,5,1418.0,4,4001.0,2015-05-08,1034880.0,155232.0,1190112.0,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1670,223254,7,5,1419.0,4,8272.0,2015-05-08,440255.8,66038.37,506294.17,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1671,223890,4,5,1420.0,4,2656.0,2015-05-11,1034268.0,155140.2,1189408.2,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1672,223894,7,5,1421.0,4,4577.0,2015-05-11,440599.0,66089.85,506688.85,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1673,223899,4,5,1422.0,4,6648.0,2015-05-11,2538.0,380.7,2918.7,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1674,223901,7,5,1423.0,4,2209.0,2015-05-11,665.0,99.75,764.75,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1675,223902,4,7,,4,,2015-05-11,0.0,0.0,-5936007.9,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1676,223903,7,7,,4,,2015-05-11,0.0,0.0,-2526711.7,0.0,2015-05-11,True,13,2015-05-11 09:00:00
1677,224092,4,5,1424.0,4,7553.0,2015-05-12,1037370.0,155605.5,1192975.5,0.0,2015-05-18,True,20,2015-05-18 09:00:00
